"vendor_id","pickup_datetime","dropoff_datetime","passenger_count","trip_distance","pickup_longitude","pickup_latitude","store_and_fwd_flag","dropoff_longitude","dropoff_latitude","payment_type","fare_amount","mta_tax","tip_amount","tolls_amount","total_amount","imp_surcharge","extra","rate_code"
"VTS","2014-05-25T14:02:00.000","2014-05-25T14:14:00.000","2","0.97999999999999998","-74.009280000000004","40.706347000000001",,"-74.015432000000004","40.715786999999999","CSH","8.5","0.5","0","0","9","0",,"1"
"VTS","2014-02-28T21:54:00.000","2014-02-28T22:01:00.000","1","1.52","-73.974682000000001","40.742035000000001",,"-73.967893000000004","40.759922000000003","CSH","7.5","0.5","0","0","8.5","0.5",,"1"
"VTS","2014-11-28T14:29:00.000","2014-11-28T14:35:00.000","1","1.78","-73.965962000000005","40.758127000000002",,"-73.948314999999994","40.770556999999997","CSH","7.5","0.5","0","0","8","0",,"1"
"CMT","2014-09-29T13:56:51.000","2014-09-29T14:06:58.000","1","1.3999999999999999","-73.951637000000005","40.769826999999999","N","-73.969043999999997","40.763693000000004","CRD","8.5","0.5","1","0","10","0",,"1"
"CMT","2014-10-08T09:07:25.000","2014-10-08T09:22:20.000","1","1","-73.987530000000007","40.738076999999997","N","-73.97587","40.748547000000002","CRD","10.5","0.5","1.5","0","12.5","0",,"1"
"VTS","2014-05-13T19:05:00.000","2014-05-13T19:13:00.000","5","1.4299999999999999","-73.977462000000003","40.738247000000001",,"-73.991474999999994","40.735214999999997","CRD","8","0.5","1.8","0","11.300000000000001","1",,"1"
"VTS","2014-10-16T18:00:00.000","2014-10-16T18:03:00.000","1","1.1399999999999999","-73.936030000000002","40.799427000000001",,"-73.943602999999996","40.786104999999999","CRD","5","0.5","1.8","0","8.3000000000000007","1",,"1"
"CMT","2014-05-04T19:08:31.000","2014-05-04T19:45:21.000","1","16.399999999999999","-73.985057999999995","40.740482","N","-73.789704999999998","40.642932999999999","CSH","52","0.5","0","5.3300000000000001","57.829999999999998","0",,"2"
"VTS","2014-08-23T21:29:00.000","2014-08-23T21:47:00.000","2","3.04","-73.991578000000004","40.745452",,"-73.984532000000002","40.717582","CRD","13.5","0.5","2.7999999999999998","0","17.300000000000001","0.5",,"1"
"CMT","2014-01-08T06:45:02.000","2014-01-08T06:59:43.000","1","5.0999999999999996","-74.017458000000005","40.708413","N","-73.979118","40.764701000000002","CRD","17","0.5","4.3700000000000001","0","21.870000000000001","0",,"1"
"CMT","2014-12-21T20:32:55.000","2014-12-21T20:40:30.000","1","2.6000000000000001","-73.951797999999997","40.766331000000001","N","-73.974524000000002","40.748297999999998","CRD","9.5","0.5","2.1000000000000001","0","12.6","0.5",,"1"
"CMT","2014-10-28T21:10:36.000","2014-10-28T21:44:30.000","1","16.5","-73.985803000000004","40.747107","N","-73.772182000000001","40.765704999999997","CRD","47","0.5","13.300000000000001","5.3300000000000001","66.629999999999995","0.5",,"1"
"CMT","2014-06-04T17:13:01.000","2014-06-04T17:37:29.000","4","3.1000000000000001","-73.998543999999995","40.721471000000001","N","-73.995850000000004","40.759005999999999","CSH","16.5","0.5","0","0","18","1",,"1"
"CMT","2014-11-11T14:38:52.000","2014-11-11T14:45:10.000","1","1.2","-73.995125000000002","40.760297000000001","N","-73.984048000000001","40.775922000000001","CRD","6.5","0.5","1","0","8","0",,"1"
"CMT","2014-04-09T22:21:26.000","2014-04-09T22:38:00.000","1","7","-74.005998000000005","40.712136999999998","N","-73.960863000000003","40.778128000000002","CRD","22","0.5","4.5999999999999996","0","27.600000000000001","0.5",,"1"
"CMT","2014-12-29T02:43:45.000","2014-12-29T02:49:20.000","1","1.2","-73.953591000000003","40.775475","N","-73.956289999999996","40.784024000000002","CRD","6.5","0.5","1.5","0","9","0.5",,"1"
"CMT","2014-10-16T18:23:36.000","2014-10-16T18:35:55.000","1","2.6000000000000001","-73.974196000000006","40.760342000000001","N","-73.944712999999993","40.779952000000002","CRD","11","0.5","2","0","14.5","1",,"1"
"VTS","2014-03-24T00:15:00.000","2014-03-24T00:17:00.000","1","0.70999999999999996","-73.986536999999998","40.761634999999998",,"-73.978373000000005","40.765434999999997","CSH","4","0.5","0","0","5","0.5",,"1"
"VTS","2014-06-11T10:47:00.000","2014-06-11T10:56:00.000","1","2.1899999999999999","-73.954881999999998","40.765832000000003",,"-73.971024999999997","40.745272","CRD","9.5","0.5","1.5","0","11.5","0",,"1"
"CMT","2014-10-01T14:33:40.000","2014-10-01T15:09:29.000","1","5.9000000000000004","-73.958113999999995","40.772905000000002","N","-73.994112000000001","40.715536","CRD","28","0.5","0","0","28.5","0",,"1"
"CMT","2014-09-25T18:30:25.000","2014-09-25T18:41:15.000","1","1.8","-74.007519000000002","40.74089","N","-73.991406999999995","40.727715000000003","CSH","9","0.5","0","0","10.5","1",,"1"
"CMT","2014-05-18T03:13:01.000","2014-05-18T03:22:29.000","1","2.2999999999999998","-73.979652000000002","40.743713999999997","N","-73.986892999999995","40.764316999999998","CRD","9.5","0.5","2","0","12.5","0.5",,"1"
"CMT","2014-07-05T14:50:04.000","2014-07-05T15:11:10.000","1","4.2999999999999998","-73.994251000000006","40.750897000000002","N","-74.014536000000007","40.704478000000002","CRD","18.5","0.5","3.7999999999999998","0","22.800000000000001","0",,"1"
"VTS","2014-08-08T04:23:00.000","2014-08-08T04:34:00.000","1","4.3600000000000003","-74.004009999999994","40.742015000000002",,"-73.954961999999995","40.777496999999997","CRD","14","0.5","1.5","0","16.5","0.5",,"1"
"VTS","2014-01-13T17:20:00.000","2014-01-13T17:52:00.000","1","10.49","-73.871267000000003","40.773981999999997",,"-73.975582000000003","40.765442","CRD","32.5","0.5","6","5.3300000000000001","45.329999999999998","1",,"1"
"CMT","2014-08-29T23:41:00.000","2014-08-29T23:49:47.000","1","1.7","-73.991876000000005","40.749505999999997","N","-73.998198000000002","40.764139","CSH","8.5","0.5","0","0","9.5","0.5",,"1"
"CMT","2014-11-24T22:41:21.000","2014-11-24T22:53:49.000","1","2.3999999999999999","-73.976718000000005","40.788221999999998","N","-73.995334","40.759951000000001","CSH","11","0.5","0","0","12","0.5",,"1"
"VTS","2014-06-15T09:46:00.000","2014-06-15T10:14:00.000","3","7.29","-73.877330000000001","40.736894999999997",,"-73.990606999999997","40.74897","CSH","26","0.5","0","0","26.5","0",,"1"
"CMT","2014-06-15T22:47:25.000","2014-06-15T22:52:54.000","2","1.2","-73.998512000000005","40.745125000000002","N","-73.992735999999994","40.759377000000001","CRD","6","0.5","1.3999999999999999","0","8.4000000000000004","0.5",,"1"
"CMT","2014-08-16T07:52:06.000","2014-08-16T07:54:19.000","1","0.5","-73.983908999999997","40.695089000000003","N","-73.978880000000004","40.691364999999998","CRD","4","0.5","0.5","0","5","0",,"1"
"VTS","2014-06-19T00:37:00.000","2014-06-19T00:40:00.000","6","0.93999999999999995","0","0",,"0","0","CSH","5","0.5","0","0","6","0.5",,"1"
"CMT","2014-09-23T21:33:38.000","2014-09-23T21:58:06.000","1","5","-73.992234999999994","40.725589999999997","N","-73.954845000000006","40.785792999999998","CSH","19.5","0.5","0","0","20.5","0.5",,"1"
"CMT","2014-12-07T21:42:41.000","2014-12-07T21:52:53.000","1","2.6000000000000001","-73.951206999999997","40.786059000000002","N","-73.960577000000001","40.812426000000002","CRD","11","0.5","1","0","13","0.5",,"1"
"VTS","2014-12-13T11:21:00.000","2014-12-13T11:26:00.000","1","0.75","-73.980187000000001","40.772477000000002",,"-73.977372000000003","40.779401999999997","CRD","5","0.5","1.5","0","7","0",,"1"
"CMT","2014-09-12T22:09:02.000","2014-09-12T22:29:47.000","1","4.2999999999999998","-73.977903999999995","40.764699999999998","N","-73.919606999999999","40.766618999999999","CSH","17.5","0.5","0","0","18.5","0.5",,"1"
"CMT","2014-08-12T23:00:27.000","2014-08-12T23:06:16.000","1","1.3999999999999999","-73.989617999999993","40.740122","N","-73.973856999999995","40.748801999999998","CRD","7","0.5","1.6000000000000001","0","9.5999999999999996","0.5",,"1"
"CMT","2014-06-20T14:03:54.000","2014-06-20T14:14:51.000","4","1","-73.962376000000006","40.778910000000003","N","-73.97139","40.766601999999999","CSH","8.5","0.5","0","0","9","0",,"1"
"CMT","2014-01-21T14:03:36.000","2014-01-21T14:24:52.000","1","1","-73.995496000000003","40.765061000000003","N","-73.997798000000003","40.751396999999997","CSH","13","0.5","0","0","13.5","0",,"1"
"VTS","2014-04-19T13:42:00.000","2014-04-19T13:59:00.000","6","1.1399999999999999","-73.990579999999994","40.736887000000003",,"-73.988927000000004","40.727097000000001","CSH","11","0.5","0","0","11.5","0",,"1"
"CMT","2014-10-21T13:13:29.000","2014-10-21T13:53:21.000","1","9.4000000000000004","-73.975292999999994","40.765144999999997","Y","-73.872223000000005","40.774509999999999","CSH","37","0.5","0","0","37.5","0",,"1"
"CMT","2014-12-08T13:01:28.000","2014-12-08T13:10:51.000","1","2","-74.014206999999999","40.717188999999998","N","-74.008843999999996","40.707031999999998","CSH","9.5","0.5","0","0","10","0",,"1"
"VTS","2014-01-29T11:20:00.000","2014-01-29T11:45:00.000","1","10.44","-74.004542000000001","40.737704999999998",,"-73.870540000000005","40.773825000000002","CRD","32","0.5","5","5.3300000000000001","42.829999999999998","0",,"1"
"CMT","2014-07-20T15:28:48.000","2014-07-20T15:40:08.000","1","1.8","-73.966887","40.76153","N","-73.984966","40.748016","CSH","10","0.5","0","0","10.5","0",,"1"
"VTS","2014-10-19T20:31:00.000","2014-10-19T20:36:00.000","2","1.22","-73.986401999999998","40.761839999999999",,"-73.988713000000004","40.774177000000002","CSH","6","0.5","0","0","7","0.5",,"1"
"VTS","2014-01-23T08:57:00.000","2014-01-23T08:58:00.000","1","0.29999999999999999","-74.004835","40.707132000000001",,"-74.008026999999998","40.704796999999999","CSH","3","0.5","0","0","3.5","0",,"1"
"VTS","2014-08-30T17:32:00.000","2014-08-30T17:41:00.000","1","3.3399999999999999","-74.005847000000003","40.705970000000001",,"-73.984677000000005","40.728507","CRD","11.5","0.5","2.2999999999999998","0","14.300000000000001","0",,"1"
"VTS","2014-02-08T19:46:00.000","2014-02-08T20:01:00.000","1","1.74","-73.981375","40.730846999999997",,"-73.999688000000006","40.719447000000002","CSH","11","0.5","0","0","11.5","0",,"1"
"VTS","2014-08-04T22:59:00.000","2014-08-04T23:06:00.000","1","1.6100000000000001","-73.981864999999999","40.773446999999997",,"-73.970870000000005","40.788487000000003","CSH","7.5","0.5","0","0","8.5","0.5",,"1"
"CMT","2014-02-16T17:08:36.000","2014-02-16T17:19:40.000","1","2.1000000000000001","-73.991634000000005","40.744504999999997","N","-73.968322999999998","40.761803999999998","CSH","10","0.5","0","0","10.5","0",,"1"
"CMT","2014-06-27T12:40:07.000","2014-06-27T12:45:18.000","1","0.5","-73.962513000000001","40.758656000000002","N","-73.96557","40.763069999999999","CRD","5","0.5","1","0","6.5","0",,"1"
"CMT","2014-07-02T19:18:48.000","2014-07-02T19:51:46.000","1","3.3999999999999999","-74.005511999999996","40.750912","N","-73.976716999999994","40.787948999999998","CRD","22","0.5","4.7000000000000002","0","28.199999999999999","1",,"1"
"CMT","2014-06-20T21:38:00.000","2014-06-20T21:58:14.000","1","4.5","-73.949655000000007","40.787607000000001","N","-73.989772000000002","40.732529999999997","CRD","17","0.5","3.6000000000000001","0","21.600000000000001","0.5",,"1"
"VTS","2014-10-01T19:38:00.000","2014-10-01T19:46:00.000","6","1.3899999999999999","-74.001306999999997","40.722650000000002",,"-73.990620000000007","40.734192","CSH","7.5","0.5","0","0","9","1",,"1"
"VTS","2014-05-03T22:40:00.000","2014-05-03T22:52:00.000","3","3.0499999999999998","-74.004265000000004","40.751255",,"-74.015107","40.709705","CRD","12","0.5","2.5","0","15.5","0.5",,"1"
"VTS","2014-06-16T08:26:00.000","2014-06-16T08:29:00.000","1","0.92000000000000004","-73.960702999999995","40.769742000000001",,"-73.953033000000005","40.780949999999997","CSH","4.5","0.5","0","0","5","0",,"1"
"CMT","2014-11-08T00:13:16.000","2014-11-08T00:24:52.000","1","2.2000000000000002","-73.979200000000006","40.785457999999998","N","-73.947264000000004","40.771442999999998","CRD","10.5","0.5","1.5","0","13","0.5",,"1"
"CMT","2014-09-13T18:24:43.000","2014-09-13T18:44:41.000","1","3.2000000000000002","-73.960885000000005","40.757145000000001","N","-74.003671999999995","40.747543","CRD","15","0.5","3.1000000000000001","0","18.600000000000001","0",,"1"
"VTS","2014-08-13T09:38:00.000","2014-08-13T09:51:00.000","5","1.4199999999999999","-73.973506999999998","40.763737999999996",,"-73.989438000000007","40.752580000000002","CRD","9.5","0.5","1.5","0","11.5","0",,"1"
"VTS","2014-11-06T21:11:00.000","2014-11-06T21:19:00.000","5","1.8999999999999999","-73.968649999999997","40.758192999999999",,"-73.956684999999993","40.781778000000003","CSH","8.5","0.5","0","0","9.5","0.5",,"1"
"VTS","2014-08-06T18:42:00.000","2014-08-06T19:04:00.000","5","2.3100000000000001","-73.983720000000005","40.780709999999999",,"-73.972449999999995","40.759070000000001","CRD","15.5","0.5","4.1200000000000001","0","21.120000000000001","1",,"1"
"CMT","2014-06-17T10:35:41.000","2014-06-17T10:42:46.000","1","1.3999999999999999","-74.004681000000005","40.734265000000001","N","-74.009180000000001","40.716195999999997","CRD","7","0.5","1.8700000000000001","0","9.3699999999999992","0",,"1"
"VTS","2014-11-27T03:02:00.000","2014-11-27T03:04:00.000","1","0.76000000000000001","-73.996499999999997","40.763530000000003",,"-73.997839999999997","40.754019999999997","CSH","4","0.5","0","0","5","0.5",,"1"
"CMT","2014-05-16T22:41:31.000","2014-05-16T22:52:46.000","1","1.8999999999999999","-73.989827000000005","40.719208999999999","N","-74.015911000000003","40.711376000000001","CRD","9.5","0.5","2.1000000000000001","0","12.6","0.5",,"1"
"CMT","2014-04-11T13:20:50.000","2014-04-11T13:42:43.000","2","3.7999999999999998","-73.974625000000003","40.762093999999998","N","-73.936316000000005","40.806415999999999","CSH","17","0.5","0","0","17.5","0",,"1"
"VTS","2014-12-19T10:21:00.000","2014-12-19T10:24:00.000","3","0.56000000000000005","-73.980748000000006","40.759529999999998",,"-73.974788000000004","40.763672","CSH","4.5","0.5","0","0","5","0",,"1"
"CMT","2014-09-10T03:44:07.000","2014-09-10T04:02:11.000","3","3.6000000000000001","-74.003988000000007","40.743017999999999","N","-73.993362000000005","40.713839","CRD","15.5","0.5","4.0999999999999996","0","20.600000000000001","0.5",,"1"
"CMT","2014-07-19T22:48:23.000","2014-07-19T23:01:45.000","2","2.6000000000000001","-73.962836999999993","40.774034999999998","N","-73.988968","40.748266999999998","CRD","11.5","0.5","2.5","0","15","0.5",,"1"
"VTS","2014-07-29T08:18:00.000","2014-07-29T08:28:00.000","4","1.3799999999999999","-73.994427000000002","40.750484999999998",,"-73.983072000000007","40.766207000000001","CSH","8.5","0.5","0","0","9","0",,"1"
"VTS","2014-01-05T14:03:00.000","2014-01-05T14:12:00.000","6","1.8799999999999999","-73.953959999999995","40.767001999999998",,"-73.976872","40.759017","CRD","9","0.5","1.8","0","11.300000000000001","0",,"1"
"CMT","2014-07-23T08:01:43.000","2014-07-23T08:11:55.000","1","2.6000000000000001","-73.957672000000002","40.772430999999997","N","-73.974935000000002","40.774729999999998","CRD","10.5","0.5","2.2000000000000002","0","13.199999999999999","0",,"1"
"VTS","2014-05-22T14:53:00.000","2014-05-22T15:04:00.000","2","1.6299999999999999","-73.981251999999998","40.755937000000003",,"-73.965123000000006","40.772331999999999","CRD","9","0.5","1","0","10.5","0",,"1"
"CMT","2014-09-01T11:11:20.000","2014-09-01T11:34:46.000","1","8.8000000000000007","-73.873097000000001","40.774092000000003","N","-73.971041","40.786107000000001","CRD","27","0.5","8.1999999999999993","5.3300000000000001","41.030000000000001","0",,"1"
"VTS","2014-12-03T17:19:00.000","2014-12-03T17:53:00.000","6","3.0600000000000001","-74.002767000000006","40.760617000000003",,"-73.966814999999997","40.772416999999997","CSH","21","0.5","0","0","22.5","1",,"1"
"VTS","2014-08-30T23:47:00.000","2014-08-30T23:53:00.000","4","2.1899999999999999","-73.979200000000006","40.767144999999999",,"-73.955039999999997","40.778314999999999","CSH","8","0.5","0","0","9","0.5",,"1"
"VTS","2014-02-28T07:25:00.000","2014-02-28T07:37:00.000","2","2.3799999999999999","-73.976124999999996","40.765904999999997",,"-73.945881999999997","40.773691999999997","CRD","11","0.5","1.5","0","13","0",,"1"
"VTS","2014-03-13T00:29:00.000","2014-03-13T00:30:00.000","2","0.22","-73.977019999999996","40.751621999999998",,"-73.979106999999999","40.749851999999997","CSH","3","0.5","0","0","4","0.5",,"1"
"VTS","2014-05-06T14:35:00.000","2014-05-06T14:38:00.000","2","0.44","-73.95438","40.784297000000002",,"-73.957785000000001","40.779487000000003","CSH","4","0.5","0","0","4.5","0",,"1"
"CMT","2014-09-12T11:26:28.000","2014-09-12T11:37:23.000","2","2.3999999999999999","-73.870930999999999","40.773639000000003","N","-73.907495999999995","40.773941999999998","CSH","10","0.5","0","0","10.5","0",,"1"
"VTS","2014-02-04T23:33:00.000","2014-02-04T23:43:00.000","2","3.75","-74.004800000000003","40.723576999999999",,"-73.980905000000007","40.769579999999998","CRD","12.5","0.5","2.6000000000000001","0","16.100000000000001","0.5",,"1"
"CMT","2014-03-22T18:53:02.000","2014-03-22T19:04:06.000","1","0.90000000000000002","-73.985122000000004","40.749153","N","-73.987862000000007","40.758071000000001","CSH","8","0.5","0","0","9.5","1",,"1"
"VTS","2014-10-26T09:26:00.000","2014-10-26T09:33:00.000","2","1.02","-73.986445000000003","40.758201999999997",,"-74.000805","40.758209999999998","CRD","6","0.5","1.1100000000000001","0","7.6100000000000003","0",,"1"
"VTS","2014-04-15T20:40:00.000","2014-04-15T20:43:00.000","1","0.40000000000000002","-73.985495","40.761932000000002",,"-73.984897000000004","40.758696999999998","CSH","4","0.5","0","0","5","0.5",,"1"
"VTS","2014-10-30T07:59:00.000","2014-10-30T08:22:00.000","1","1.6399999999999999","-73.999717000000004","40.733271999999999",,"-73.984290000000001","40.753812000000003","CRD","15","0.5","3","0","18.5","0",,"1"
"VTS","2014-03-12T11:14:00.000","2014-03-12T11:30:00.000","1","1.28","-73.958771999999996","40.759990000000002",,"-73.973039999999997","40.750039999999998","CSH","11","0.5","0","0","11.5","0",,"1"
"CMT","2014-11-12T09:20:59.000","2014-11-12T09:28:52.000","1","2.3999999999999999","0","0","N","0","0","CRD","9.5","0.5","1.5","0","11.5","0",,"1"
"VTS","2014-06-18T04:53:00.000","2014-06-18T04:56:00.000","6","0.89000000000000001","0","0",,"0","0","CSH","5","0.5","0","0","6","0.5",,"1"
